,argu,loss_fun,class_weight,nl,opt,epochs,error
2415,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",Adam,100.0,446.26498419868136
2416,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",Adam,200.0,207.74847687379682
2417,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",Adam,300.0,344.20841984631005
2418,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",RMSprop,100.0,311.68270035028036
2419,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",RMSprop,200.0,247.46435995297375
2420,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 40]",RMSprop,300.0,195.7380795662024
2421,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",SGD,100.0,
2422,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",SGD,200.0,
2423,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",SGD,300.0,
2424,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",Adam,100.0,423.90286316074815
2425,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",Adam,200.0,277.97106907100937
2426,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",Adam,300.0,417.0584417527583
2427,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",RMSprop,100.0,372.92437219765645
2428,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",RMSprop,200.0,507.1234023370335
2429,3.0,mse,"{0: 10000.0, 1: 100.0, 2: 1.0}","[90, 70]",RMSprop,300.0,161.71817134235994
2430,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",SGD,100.0,
2431,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",SGD,200.0,
2432,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",SGD,300.0,
2433,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",Adam,100.0,682.5729556501346
2434,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",Adam,200.0,206.2176746090288
2435,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",Adam,300.0,238.0517433188838
2436,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",RMSprop,100.0,510.5502393255984
2437,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",RMSprop,200.0,427.29129828151144
2438,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[30, 10]",RMSprop,300.0,253.69308138624856
2439,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",SGD,100.0,
2440,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",SGD,200.0,
2441,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",SGD,300.0,
2442,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",Adam,100.0,623.2596156392397
2443,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",Adam,200.0,303.02187128800824
2444,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",Adam,300.0,358.8633877045599
2445,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",RMSprop,100.0,309.66021692440205
2446,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",RMSprop,200.0,408.4568798824876
2447,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[50, 30, 10]",RMSprop,300.0,287.9511755161704
2448,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,100.0,
2449,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,200.0,
2450,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,300.0,
2451,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,100.0,509.52951947280684
2452,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,200.0,290.2786084888053
2453,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,300.0,577.2895520106139
2454,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,100.0,398.01456083598106
2455,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,200.0,268.66907239260996
2456,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,300.0,221.60077178296706
2457,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,100.0,
2458,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,200.0,
2459,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,300.0,
2460,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,100.0,365.3563958373778
2461,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,200.0,455.3481433643185
2462,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,300.0,141.14507022657423
2463,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,100.0,334.7693964267071
2464,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,200.0,289.9072327766803
2465,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,300.0,232.0232562096772
2466,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",SGD,100.0,
2467,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",SGD,200.0,
2468,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",SGD,300.0,
2469,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",Adam,100.0,389.29844602086877
2470,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",Adam,200.0,367.40855040576287
2471,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",Adam,300.0,286.0037601140616
2472,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",RMSprop,100.0,418.12274566143105
2473,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",RMSprop,200.0,129.85342458112487
2474,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 30, 10]",RMSprop,300.0,336.8078590913718
2475,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,100.0,
2476,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,200.0,
2477,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,300.0,
2478,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,100.0,337.0980217996041
2479,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,200.0,452.60402104221095
2480,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,300.0,206.72236315924974
2481,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,100.0,329.7057127696539
2482,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,200.0,244.78456698780366
2483,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,300.0,211.69481939732668
2484,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",SGD,100.0,
2485,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",SGD,200.0,
2486,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",SGD,300.0,
2487,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",Adam,100.0,549.4583835122202
2488,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",Adam,200.0,445.5534470851803
2489,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",Adam,300.0,280.86993399155926
2490,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",RMSprop,100.0,323.9800907690644
2491,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",RMSprop,200.0,156.25919538179002
2492,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 10]",RMSprop,300.0,362.5159974989915
2493,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",SGD,100.0,
2494,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",SGD,200.0,
2495,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",SGD,300.0,
2496,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",Adam,100.0,471.00095295551125
2497,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",Adam,200.0,538.0913043390709
2498,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",Adam,300.0,194.37718203400638
2499,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",RMSprop,100.0,191.07509643500356
2500,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",RMSprop,200.0,419.3203269967454
2501,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 10]",RMSprop,300.0,194.09697460564868
2502,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",SGD,100.0,
2503,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",SGD,200.0,
2504,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",SGD,300.0,
2505,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",Adam,100.0,363.24628270409164
2506,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",Adam,200.0,213.1463907996383
2507,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",Adam,300.0,287.96922036465077
2508,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,100.0,306.7446203957256
2509,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,200.0,269.2605961552046
2510,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 10]",RMSprop,300.0,163.96741798469483
2511,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",SGD,100.0,
2512,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",SGD,200.0,
2513,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",SGD,300.0,
2514,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",Adam,100.0,488.099860333305
2515,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",Adam,200.0,305.69468144966663
2516,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",Adam,300.0,476.88551800321426
2517,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",RMSprop,100.0,368.1066209292703
2518,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",RMSprop,200.0,415.2721800404268
2519,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 10]",RMSprop,300.0,237.60681358648898
2520,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",SGD,100.0,
2521,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",SGD,200.0,
2522,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",SGD,300.0,
2523,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",Adam,100.0,327.9593331646994
2524,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",Adam,200.0,441.7966210172358
2525,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",Adam,300.0,352.06789130023185
2526,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",RMSprop,100.0,251.79059951168577
2527,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",RMSprop,200.0,294.3193167415164
2528,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[60, 40]",RMSprop,300.0,238.1088281868188
2529,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",SGD,100.0,
2530,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",SGD,200.0,
2531,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",SGD,300.0,
2532,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",Adam,100.0,432.8223457258463
2533,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",Adam,200.0,712.4178790642496
2534,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",Adam,300.0,232.66450068185742
2535,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",RMSprop,100.0,397.6748120837453
2536,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",RMSprop,200.0,415.6310729251009
2537,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[80, 60, 40]",RMSprop,300.0,371.46768974785437
2538,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",SGD,100.0,
2539,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",SGD,200.0,
2540,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",SGD,300.0,
2541,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",Adam,100.0,321.2524912898496
2542,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",Adam,200.0,410.27037681434416
2543,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",Adam,300.0,242.10658666956408
2544,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,100.0,374.4472075998873
2545,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,200.0,294.90995040807735
2546,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[100, 80, 60, 40]",RMSprop,300.0,370.5905366878061
2547,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",SGD,100.0,
2548,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",SGD,200.0,
2549,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",SGD,300.0,
2550,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",Adam,100.0,398.5582444582896
2551,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",Adam,200.0,333.23663201098464
2552,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",Adam,300.0,265.9033634586228
2553,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",RMSprop,100.0,341.71338396607393
2554,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",RMSprop,200.0,333.73811125306196
2555,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 40]",RMSprop,300.0,455.74406042330406
2556,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",SGD,100.0,
2557,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",SGD,200.0,
2558,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",SGD,300.0,
2559,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",Adam,100.0,298.92351082502324
2560,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",Adam,200.0,274.8792831402017
2561,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",Adam,300.0,295.51427891426414
2562,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",RMSprop,100.0,464.96257329605703
2563,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",RMSprop,200.0,278.86675541789634
2564,3.0,mse,"{0: 1000000.0, 1: 1000.0, 2: 1.0}","[90, 70]",RMSprop,300.0,236.4872264009976
2565,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",SGD,100.0,
2566,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",SGD,200.0,
2567,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",SGD,300.0,
2568,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",Adam,100.0,674.1753030220434
2569,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",Adam,200.0,473.5124843979874
2570,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",Adam,300.0,455.1515007692097
2571,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",RMSprop,100.0,449.4732936502839
2572,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",RMSprop,200.0,334.75613689899916
2573,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[30, 10]",RMSprop,300.0,268.99807877136504
2574,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",SGD,100.0,
2575,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",SGD,200.0,
2576,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",SGD,300.0,
2577,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",Adam,100.0,475.28051589986035
2578,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",Adam,200.0,364.0813184445464
2579,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",Adam,300.0,270.88464617555184
2580,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",RMSprop,100.0,432.54176397655147
2581,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",RMSprop,200.0,307.44726406106173
2582,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[50, 30, 10]",RMSprop,300.0,251.06843010971008
2583,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,100.0,
2584,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,200.0,
2585,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",SGD,300.0,
2586,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,100.0,443.20837922434305
2587,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,200.0,438.08335405481864
2588,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",Adam,300.0,335.44566967477283
2589,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,100.0,223.85640006343056
2590,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,200.0,626.468486261361
2591,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[70, 50, 30, 10]",RMSprop,300.0,292.49819678236673
2592,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,100.0,
2593,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,200.0,
2594,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",SGD,300.0,
2595,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,100.0,419.9792663023455
2596,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,200.0,280.8887888563024
2597,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",Adam,300.0,341.9117195915576
2598,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,100.0,428.68688250194776
2599,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,200.0,250.09915835628718
2600,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 50, 30, 10]",RMSprop,300.0,453.1448569738141
2601,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",SGD,100.0,
2602,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",SGD,200.0,
2603,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",SGD,300.0,
2604,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",Adam,100.0,634.4410515564404
2605,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",Adam,200.0,209.28994429343138
2606,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",Adam,300.0,398.64211878171665
2607,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",RMSprop,100.0,383.1982559336822
2608,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",RMSprop,200.0,374.94539227257644
2609,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 30, 10]",RMSprop,300.0,173.37553863956725
2610,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,100.0,
2611,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,200.0,
2612,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 80, 30, 10]",SGD,300.0,
2613,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,100.0,527.4171479068028
2614,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,200.0,273.9162093555127
2615,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 80, 30, 10]",Adam,300.0,233.35424396977342
2616,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,100.0,427.06068985218974
2617,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,200.0,377.9998973455742
2618,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[100, 80, 30, 10]",RMSprop,300.0,222.93827235132912
2619,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[60, 10]",SGD,100.0,
2620,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[60, 10]",SGD,200.0,
2621,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[60, 10]",SGD,300.0,
2622,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[60, 10]",Adam,100.0,454.11542347518997
2623,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[60, 10]",Adam,200.0,436.32331746782216
2624,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[60, 10]",Adam,300.0,342.60708557366314
2625,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[60, 10]",RMSprop,100.0,336.2324439451764
2626,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[60, 10]",RMSprop,200.0,285.8759070456021
2627,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[60, 10]",RMSprop,300.0,267.5619056225921
2628,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 60, 10]",SGD,100.0,
2629,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 60, 10]",SGD,200.0,
2630,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 60, 10]",SGD,300.0,
2631,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 60, 10]",Adam,100.0,303.83455881514766
2632,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 60, 10]",Adam,200.0,535.3699768188554
2633,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 60, 10]",Adam,300.0,279.6961898894606
2634,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 60, 10]",RMSprop,100.0,249.88893611925042
2635,3.0,mse,"{0: 100000000.0, 1: 10000.0, 2: 1.0}","[80, 60, 10]",RMSprop,200.0,142.11080412376148
